,crimeCaseNumber,CrimeDate,CrimeCode,CrimeTime,Location,Description,Weapon,Post,District,Neighborhood,counter,lat,long
8389,NA,12/8/2014,4B,3:15:00,3100 WHITE AV,AGG. ASSAULT,KNIFE,425,NORTHEASTERN,Glenham-Belhar,1,39.35347,-76.55667
8390,NA,12/8/2014,3AF,5:00:00,1000 GLENWOOD AV,ROBBERY - STREET,FIREARM,524,NORTHERN,Kenilworth Park,1,39.35255,-76.60115
8391,NA,12/8/2014,4B,7:50:00,2300 N HILTON ST,AGG. ASSAULT,KNIFE,811,SOUTHWESTERN,Walbrook,1,39.31325,-76.67264
8392,NA,12/8/2014,3K,8:45:00,100 N CURLEY ST,ROBBERY - RESIDENCE,,222,SOUTHEASTERN,Patterson Park Neighborhood,1,39.29448,-76.5756
8393,NA,12/8/2014,3AF,9:00:00,5700 THE ALAMEDA,ROBBERY - STREET,FIREARM,522,NORTHERN,Glen Oaks,1,39.3617,-76.59414
8394,NA,12/8/2014,3AF,9:45:00,2400 TOLLEY ST,ROBBERY - STREET,FIREARM,831,SOUTHWESTERN,Morrell Park,1,39.26636,-76.64828
8395,NA,12/8/2014,4C,10:00:00,4300 SIDEHILL RD,AGG. ASSAULT,OTHER,822,SOUTHWESTERN,Rognel Heights,1,39.29829,-76.6915
8396,NA,12/8/2014,2B,10:07:59,5100 CRAIG AV,RAPE,,524,NORTHERN,Winston-Govans,1,39.35027,-76.60666
8397,NA,12/8/2014,3AF,11:00:00,4300 CEDARGARDEN RD,ROBBERY - STREET,FIREARM,833,SOUTHWESTERN,Yale Heights,1,39.27516,-76.68911
8398,NA,12/8/2014,3P,11:45:00,1100 COVINGTON ST,ROBBERY - STREET,,943,SOUTHERN,Riverside,1,39.2771,-76.60701
8399,NA,12/8/2014,4D,13:45:00,1300 MC CULLOH ST,AGG. ASSAULT,HANDS,132,CENTRAL,Madison Park,1,39.30271,-76.62792
8400,NA,12/8/2014,4D,13:45:00,1300 MC CULLOH ST,AGG. ASSAULT,HANDS,132,CENTRAL,Madison Park,1,39.30271,-76.62792
8401,NA,12/8/2014,4D,14:24:00,1300 W 36TH ST,AGG. ASSAULT,HANDS,531,NORTHERN,Hampden,1,39.33052,-76.63692
8402,NA,12/8/2014,3CF,17:35:00,3500 DOLFIELD AV,ROBBERY - COMMERCIAL,FIREARM,643,NORTHWESTERN,Ashburton,1,39.33447,-76.67407
8403,NA,12/8/2014,3CF,17:35:00,3500 DOLFIELD AV,ROBBERY - COMMERCIAL,FIREARM,643,NORTHWESTERN,Ashburton,1,39.33447,-76.67407
8404,NA,12/8/2014,3CF,17:35:00,3500 DOLFIELD AV,ROBBERY - COMMERCIAL,FIREARM,643,NORTHWESTERN,Ashburton,1,39.33447,-76.67407
8405,NA,12/8/2014,3AF,18:20:00,1500 W NORTH AV,ROBBERY - STREET,FIREARM,733,WESTERN,Penn North,1,39.31013,-76.64169
8406,NA,12/8/2014,3NF,19:15:00,2600 REISTERSTOWN RD,ROBBERY - STREET,FIREARM,732,WESTERN,Parkview/Woodbrook,1,39.31787,-76.6518
8407,NA,12/8/2014,3B,19:28:00,2300 PENNSYLVANIA AV,ROBBERY - STREET,,742,WESTERN,Sandtown-Winchester,1,39.30831,-76.64045
8408,NA,12/8/2014,3AF,20:15:00,5900 RADECKE AV,ROBBERY - STREET,FIREARM,441,NORTHEASTERN,Cedonia,1,39.33067,-76.53242
8409,NA,12/8/2014,3NF,21:15:00,0 N WOODINGTON RD,ROBBERY - STREET,FIREARM,843,SOUTHWESTERN,Irvington,1,39.28674,-76.68682
8410,NA,12/8/2014,3K,22:00:00,1400 BERRY ST,ROBBERY - RESIDENCE,,531,NORTHERN,Hampden,1,39.33125,-76.63887
8411,NA,12/8/2014,3B,23:10:00,5300 BEAUFORT AV,ROBBERY - STREET,,633,NORTHWESTERN,Arlington,1,39.34837,-76.68181
8412,NA,12/9/2014,3AO,1:50:00,600 N ELLWOOD AV,ROBBERY - STREET,OTHER,224,SOUTHEASTERN,Ellwood Park/Monument,1,39.29844,-76.5738
8413,NA,12/9/2014,3CF,8:52:00,4500 EDMONDSON AV,ROBBERY - COMMERCIAL,FIREARM,822,SOUTHWESTERN,Rognel Heights,1,39.29349,-76.69299
8414,NA,12/9/2014,4D,9:35:00,3200 BELMONT AV,AGG. ASSAULT,HANDS,813,SOUTHWESTERN,Rosemont,1,39.30225,-76.6717
8415,NA,12/9/2014,4C,10:00:00,100 MCMECHEN ST,AGG. ASSAULT,OTHER,132,CENTRAL,Bolton Hill,1,39.30943,-76.62459
8416,NA,12/9/2014,3AF,10:20:00,500 HARWOOD AV,ROBBERY - STREET,FIREARM,523,NORTHERN,Mid-Govans,1,39.35743,-76.60974
8417,NA,12/9/2014,1F,1212,2500 MC HENRY ST,HOMICIDE,FIREARM,842,SOUTHWESTERN,Shipley Hill,1,39.28392,-76.65614
8418,NA,12/9/2014,3K,14:11:00,3700 DELVERNE RD,ROBBERY - RESIDENCE,,412,NORTHEASTERN,Ednor Gardens-Lakeside,1,39.33318,-76.5983
8419,NA,12/9/2014,4C,14:40:00,900 E PRATT ST,AGG. ASSAULT,OTHER,211,SOUTHEASTERN,Jonestown,1,39.28773,-76.60216
8420,NA,12/9/2014,4B,15:00:00,200 S GILMOR ST,AGG. ASSAULT,KNIFE,935,SOUTHERN,New Southwest/Mount Clare,1,39.28523,-76.64223
8421,NA,12/9/2014,2A,15:08:01,4100 LIBERTY HGTS AV,RAPE,OTHER,621,NORTHWESTERN,Central Forest Park,1,39.32886,-76.68762
8422,NA,12/9/2014,4A,17:13:00,2500 W LAFAYETTE AVE,AGG. ASSAULT,FIREARM,723,WESTERN,Bridgeview/Greenlawn,1,39.29844,-76.65676
8423,NA,12/9/2014,4C,17:15:00,2800 ST LO DR,AGG. ASSAULT,OTHER,431,NORTHEASTERN,Clifton Park,1,39.31884,-76.58713
8424,NA,12/9/2014,3CF,17:50:00,3400 FREDERICK AVE,ROBBERY - COMMERCIAL,FIREARM,833,SOUTHWESTERN,Irvington,1,39.28129,-76.67483
8425,NA,12/9/2014,9S,1821,2500 W LAFAYETTE AV,SHOOTING,FIREARM,723,WESTERN,Bridgeview/Greenlawn,1,39.29844,-76.65676
8426,NA,12/9/2014,4A,20:22:00,400 W FRANKLIN ST,AGG. ASSAULT,FIREARM,111,CENTRAL,Downtown,1,39.29483,-76.62205
8427,NA,12/9/2014,4C,21:00:00,1500 W BALTIMORE ST,AGG. ASSAULT,OTHER,711,WESTERN,Franklin Square,1,39.28839,-76.64119
8428,NA,12/9/2014,4C,21:00:00,500 N ELLWOOD AV,AGG. ASSAULT,OTHER,224,SOUTHEASTERN,Ellwood Park/Monument,1,39.29731,-76.57372
8429,NA,12/9/2014,3B,21:05:00,2500 E FAIRMOUNT AV,ROBBERY - STREET,,222,SOUTHEASTERN,Patterson Park Neighborhood,1,39.29317,-76.58148
8430,NA,12/9/2014,3CF,21:30:00,2700 SISSON ST,ROBBERY - COMMERCIAL,FIREARM,511,NORTHERN,Remington,1,39.31887,-76.62474
8431,NA,12/9/2014,3AF,21:45:00,3300 DOLFIELD AVE,ROBBERY - STREET,FIREARM,643,NORTHWESTERN,East Arlington,1,39.33005,-76.67007
8432,NA,12/9/2014,3AF,21:45:00,3300 DOLFIELD AVE,ROBBERY - STREET,FIREARM,643,NORTHWESTERN,East Arlington,1,39.33005,-76.67007
8433,NA,12/9/2014,4A,22:59:00,3900 EDGEWOOD RD,AGG. ASSAULT,FIREARM,643,NORTHWESTERN,East Arlington,1,39.33116,-76.67033
8434,NA,12/9/2014,4A,22:59:00,3900 EDGEWOOD RD,AGG. ASSAULT,FIREARM,643,NORTHWESTERN,East Arlington,1,39.33116,-76.67033
8435,NA,12/9/2014,4A,22:59:00,3900 EDGEWOOD RD,AGG. ASSAULT,FIREARM,643,NORTHWESTERN,East Arlington,1,39.33116,-76.67033
8436,NA,12/9/2014,4A,22:59:00,3900 EDGEWOOD RD,AGG. ASSAULT,FIREARM,643,NORTHWESTERN,East Arlington,1,39.33116,-76.67033
8437,NA,12/9/2014,9S,2259,3900 EDGEWOOD RD,SHOOTING,FIREARM,643,NORTHWESTERN,East Arlington,1,39.33116,-76.67033
8438,NA,12/10/2014,3AJF,8:00:00,100 N CENTRAL AV,ROBBERY - CARJACKING,FIREARM,211,SOUTHEASTERN,Pleasant View Gardens,1,39.29287,-76.59982
8439,NA,12/10/2014,3AK,8:00:00,100 N CENTRAL AV,ROBBERY - STREET,KNIFE,211,SOUTHEASTERN,Pleasant View Gardens,1,39.29287,-76.59982
8440,NA,12/10/2014,3AJF,8:00:00,100 N CENTRAL AV,ROBBERY - CARJACKING,FIREARM,211,SOUTHEASTERN,Pleasant View Gardens,1,39.29287,-76.59982
8441,NA,12/10/2014,3P,9:15:00,2200 N FULTON AV,ROBBERY - STREET,,733,WESTERN,Penn North,1,39.31413,-76.64526
8442,NA,12/10/2014,3CF,0:45:00,4300 REISTERSTOWN RD,ROBBERY - COMMERCIAL,FIREARM,613,NORTHWESTERN,Towanda-Grantley,1,39.33814,-76.66739
8443,NA,12/10/2014,2A,5:19:14,1600 W LEXINGTON ST,RAPE,OTHER,711,WESTERN,Franklin Square,1,39.29072,-76.64301
8444,NA,12/10/2014,4B,7:45:00,200 N LAKEWOOD AV,AGG. ASSAULT,KNIFE,221,SOUTHEASTERN,McElderry Park,1,39.29485,-76.57925
8445,NA,12/10/2014,4C,12:10:00,1100 VALLEY ST,AGG. ASSAULT,OTHER,311,EASTERN,Johnston Square,1,39.30298,-76.60495
8446,NA,12/10/2014,3AJF,13:40:00,1600 HARFORD AVE,ROBBERY - CARJACKING,FIREARM,343,EASTERN,Oliver,1,39.30847,-76.60058
8447,NA,12/10/2014,3AK,14:10:00,1600 GWYNNS FALLS PKWY,ROBBERY - STREET,KNIFE,732,WESTERN,Parkview/Woodbrook,1,39.31824,-76.64862
8448,NA,12/10/2014,4C,15:00:00,100 KANE ST,AGG. ASSAULT,OTHER,241,SOUTHEASTERN,Hopkins Bayview,1,39.29503,-76.53345
8449,NA,12/10/2014,3GF,18:10:00,1700 MCCULLOH ST,ROBBERY - COMMERCIAL,FIREARM,123,CENTRAL,Upton,1,39.3058,-76.63186
8450,NA,12/10/2014,4C,18:30:00,800 E 25TH ST,AGG. ASSAULT,OTHER,411,NORTHEASTERN,Coldstream Homestead Montebello,1,39.3182,-76.60189
8451,NA,12/10/2014,3AF,20:04:00,AV & GREENHILL AV,ROBBERY - STREET,FIREARM,444,NORTHEASTERN,Cedmont,1,39.34251,-76.53985
8452,NA,12/10/2014,4A,21:04:00,3500 HAYWARD AVE,AGG. ASSAULT,FIREARM,633,NORTHWESTERN,Arlington,1,39.34921,-76.68
8453,NA,12/10/2014,4B,21:40:00,1100 N STRICKER ST,AGG. ASSAULT,KNIFE,743,WESTERN,Sandtown-Winchester,1,39.30175,-76.64174
8454,NA,12/10/2014,4B,22:26:00,400 N CLINTON ST,AGG. ASSAULT,KNIFE,224,SOUTHEASTERN,Ellwood Park/Monument,1,39.29635,-76.57056
8455,NA,12/10/2014,3B,22:32:00,3900 EDMONDSON AV,ROBBERY - STREET,,844,SOUTHWESTERN,Edmondson Village,1,39.29388,-76.68187
8456,NA,12/10/2014,3AF,22:34:00,3400 FAIRVIEW AV,ROBBERY - STREET,FIREARM,642,NORTHWESTERN,Forest Park,1,39.3219,-76.67473
8457,NA,12/10/2014,9S,2230,5200 BEAUFORT AV,SHOOTING,FIREARM,633,NORTHWESTERN,Arlington,1,39.34711,-76.68015
8458,NA,12/10/2014,3AF,23:35:00,0 E 22ND ST,ROBBERY - STREET,FIREARM,514,NORTHERN,Old Goucher,1,39.31428,-76.61616
8459,NA,12/10/2014,3AF,23:40:00,3600 EDMONDSON AV,ROBBERY - STREET,FIREARM,843,SOUTHWESTERN,Allendale,1,39.29385,-76.67759
8460,NA,12/10/2014,3B,23:45:00,5700 YORK RD,ROBBERY - STREET,,523,NORTHERN,Rosebank,1,39.35929,-76.60996
8461,NA,12/11/2014,4B,0:13:00,1000 W BALTIMORE ST,AGG. ASSAULT,KNIFE,712,WESTERN,Poppleton,1,39.2887,-76.63554
8462,NA,12/11/2014,4B,1:05:00,4000 PENHURST AV,AGG. ASSAULT,KNIFE,621,NORTHWESTERN,West Arlington,1,39.33872,-76.68596
8463,NA,12/11/2014,3AF,1:45:00,1100 WALKER AV,ROBBERY - STREET,FIREARM,522,NORTHERN,Glen Oaks,1,39.37168,-76.59636
8464,NA,12/11/2014,4C,1:50:00,6100 ALTA AV,AGG. ASSAULT,OTHER,424,NORTHEASTERN,Westfield,1,39.35553,-76.54453
8465,NA,12/11/2014,3AF,2:00:00,200 S SMALLWOOD ST,ROBBERY - STREET,FIREARM,841,SOUTHWESTERN,Carrollton Ridge,1,39.28447,-76.65132
8466,NA,12/11/2014,4B,7:05:00,200 E UNIVERSITY PW,AGG. ASSAULT,KNIFE,512,NORTHERN,Charles Village,1,39.3307,-76.61496
8467,NA,12/11/2014,4B,7:05:00,200 E UNIVERSITY PW,AGG. ASSAULT,KNIFE,512,NORTHERN,Charles Village,1,39.3307,-76.61496
8468,NA,12/11/2014,3AK,8:15:00,400 N LUZERNE AV,ROBBERY - STREET,KNIFE,221,SOUTHEASTERN,McElderry Park,1,39.29586,-76.58073
8469,NA,12/11/2014,4D,9:50:00,1200 E NORTHERN PW,AGG. ASSAULT,HANDS,414,NORTHEASTERN,Ramblewood,1,39.36672,-76.59234
8470,NA,12/11/2014,4D,10:15:00,100 KANE ST,AGG. ASSAULT,HANDS,241,SOUTHEASTERN,Hopkins Bayview,1,39.29503,-76.53345
8471,NA,12/11/2014,4C,11:30:00,3700 ELDORADO AV,AGG. ASSAULT,OTHER,621,NORTHWESTERN,Dorchester,1,39.33184,-76.6904
8472,NA,12/11/2014,4B,11:40:00,3600 LIBERTY HGTS AV,AGG. ASSAULT,KNIFE,642,NORTHWESTERN,Forest Park,1,39.32599,-76.67807
8473,NA,12/11/2014,3B,12:30:00,0 S JANNEY ST,ROBBERY - STREET,,241,SOUTHEASTERN,Kresson,1,39.293,-76.56025
8474,NA,12/11/2014,4C,12:30:00,5000 ARBUTUS AV,AGG. ASSAULT,OTHER,613,NORTHWESTERN,Langston Hughes,1,39.34252,-76.68048
8475,NA,12/11/2014,4C,12:43:00,2700 LAURETTA AV,AGG. ASSAULT,OTHER,721,WESTERN,Rosemont Homeowners/Tenants,1,39.29385,-76.66191
8476,NA,12/11/2014,3AF,15:01:00,4300 ROBERTON AVE,ROBBERY - STREET,FIREARM,442,NORTHEASTERN,Parkside,1,39.32446,-76.55616
8477,NA,12/11/2014,3AF,15:30:00,2100 Sinclair Ln,ROBBERY - STREET,FIREARM,431,NORTHEASTERN,Clifton Park,1,39.31432,-76.58862
8478,NA,12/11/2014,3CF,17:57:00,3700 WABASH AV,ROBBERY - COMMERCIAL,FIREARM,643,NORTHWESTERN,Ashburton,1,39.32755,-76.6651
8479,NA,12/11/2014,3P,18:15:00,1800 N GAY ST,ROBBERY - STREET,,331,EASTERN,Broadway East,1,39.31241,-76.58422
8480,NA,12/11/2014,3AF,19:49:00,2200 E FAIRMOUNT AV,ROBBERY - STREET,FIREARM,212,SOUTHEASTERN,Butcher's Hill,1,39.29298,-76.58623
8481,NA,12/11/2014,4B,20:14:00,3800 FREDERICK AV,AGG. ASSAULT,KNIFE,842,SOUTHWESTERN,Irvington,1,39.28188,-76.67956
8482,NA,12/11/2014,3AF,20:25:00,5700 WABASH AV,ROBBERY - STREET,FIREARM,622,NORTHWESTERN,Seton Business Park,1,39.34767,-76.69931
8483,NA,12/11/2014,3AF,20:40:00,0 E 22ND ST,ROBBERY - STREET,FIREARM,514,NORTHERN,Old Goucher,1,39.31428,-76.61616
8484,NA,12/11/2014,4A,20:48:00,900 W MULBERRY ST,AGG. ASSAULT,FIREARM,713,WESTERN,Harlem Park,1,39.29343,-76.63262
8485,NA,12/11/2014,9S,2048,900 W MULBERRY ST,SHOOTING,FIREARM,713,WESTERN,Harlem Park,1,39.29343,-76.63262
8486,NA,12/11/2014,3AO,21:40:00,600 KANE ST,ROBBERY - STREET,OTHER,242,SOUTHEASTERN,Pulaski Industrial Area,1,39.28487,-76.53694
8487,NA,12/11/2014,3AF,22:00:00,4400 WHITE AV,ROBBERY - STREET,FIREARM,445,NORTHEASTERN,Cedmont,1,39.34246,-76.53948
8488,NA,12/11/2014,4C,22:09:00,1800 E LAFAYETTE AV,AGG. ASSAULT,OTHER,331,EASTERN,Broadway East,1,39.31077,-76.59286
8489,NA,12/11/2014,9S,2214,1500 PRESSTMAN ST,SHOOTING,FIREARM,742,WESTERN,Sandtown-Winchester,1,39.30545,-76.64202
8490,NA,12/11/2014,3AF,23:20:00,2300 AVALON AV,ROBBERY - STREET,FIREARM,732,WESTERN,Parkview/Woodbrook,1,39.31522,-76.6453
8491,NA,12/11/2014,3AJF,23:20:00,2300 AVALON AV,ROBBERY - CARJACKING,FIREARM,732,WESTERN,Parkview/Woodbrook,1,39.31522,-76.6453
8492,NA,12/11/2014,4A,23:30:00,1500 PRESSTMAN ST,AGG. ASSAULT,FIREARM,742,WESTERN,Sandtown-Winchester,1,39.30545,-76.64202
8493,NA,12/11/2014,3JF,23:30:00,1300 E LAFAYETTE AV,ROBBERY - RESIDENCE,FIREARM,343,EASTERN,Oliver,1,39.31047,-76.60035
8494,NA,12/12/2014,4B,0:33:00,400 EDGEWOOD ST,AGG. ASSAULT,KNIFE,843,SOUTHWESTERN,Lower Edmondson Village,1,39.29206,-76.6754
8495,NA,12/12/2014,3AF,1:30:00,500 W LAFAYETTE AV,ROBBERY - STREET,FIREARM,123,CENTRAL,Upton,1,39.30249,-76.62999
8496,NA,12/12/2014,3AF,1:30:00,500 W LAFAYETTE AV,ROBBERY - STREET,FIREARM,123,CENTRAL,Upton,1,39.30249,-76.62999
8497,NA,12/12/2014,3AF,7:30:00,100 S FREMONT AVE,ROBBERY - STREET,FIREARM,931,SOUTHERN,University Of Maryland,1,39.28675,-76.62769
8498,NA,12/12/2014,3AF,9:00:00,800 W LEXINGTON ST,ROBBERY - STREET,FIREARM,712,WESTERN,Poppleton,1,39.29103,-76.63157
8499,NA,12/12/2014,3AF,9:00:00,800 W LEXINGTON ST,ROBBERY - STREET,FIREARM,712,WESTERN,Poppleton,1,39.29103,-76.63157
8500,NA,12/12/2014,3AF,9:00:00,800 W LEXINGTON ST,ROBBERY - STREET,FIREARM,712,WESTERN,Poppleton,1,39.29103,-76.63157
8501,NA,12/12/2014,3AF,9:00:00,800 W LEXINGTON ST,ROBBERY - STREET,FIREARM,712,WESTERN,Poppleton,1,39.29103,-76.63157
8502,NA,12/12/2014,3AF,9:00:00,800 W LEXINGTON ST,ROBBERY - STREET,FIREARM,712,WESTERN,Poppleton,1,39.29103,-76.63157
8503,NA,12/12/2014,3AF,9:00:00,800 W LEXINGTON ST,ROBBERY - STREET,FIREARM,712,WESTERN,Poppleton,1,39.29103,-76.63157
8504,NA,12/12/2014,3AF,9:41:00,2500 GARRETT AV,ROBBERY - STREET,FIREARM,411,NORTHEASTERN,Coldstream Homestead Montebello,1,39.31884,-76.59875
8505,NA,12/12/2014,3D,12:20:00,5400 HARFORD RD,ROBBERY - COMMERCIAL,,426,NORTHEASTERN,Waltherson,1,39.35131,-76.56226
8506,NA,12/12/2014,3AF,13:16:00,1500 E 36TH ST,ROBBERY - STREET,FIREARM,412,NORTHEASTERN,Ednor Gardens-Lakeside,1,39.33227,-76.59404
8507,NA,12/12/2014,4C,14:00:00,200 E NORTH AV,AGG. ASSAULT,OTHER,341,EASTERN,Barclay,1,39.31131,-76.6135
8508,NA,12/12/2014,4B,15:15:00,5300 SELFRIDGE AV,AGG. ASSAULT,KNIFE,433,NORTHEASTERN,Armistead Gardens,1,39.3027,-76.55196
8509,NA,12/12/2014,4A,15:27:00,2100 KOKO LA,AGG. ASSAULT,FIREARM,731,WESTERN,Panway/Braddish Avenue,1,39.31155,-76.66331
8510,NA,12/12/2014,3JF,15:27:00,3700 FALLSTAFF RD,ROBBERY - RESIDENCE,FIREARM,631,NORTHWESTERN,Fallstaff,1,39.36334,-76.70469
8511,NA,12/12/2014,3NO,15:35:00,2000 EDGEWOOD ST,ROBBERY - STREET,OTHER,812,SOUTHWESTERN,Fairmont,1,39.31003,-76.67597
8512,NA,12/12/2014,4D,16:00:00,500 COVENTRY RD,AGG. ASSAULT,HANDS,833,SOUTHWESTERN,Beechfield,1,39.2784,-76.70044
8513,NA,12/12/2014,3AF,17:15:00,4500 MANORVIEW RD,ROBBERY - STREET,FIREARM,822,SOUTHWESTERN,Uplands,1,39.28686,-76.69175
8514,NA,12/12/2014,3AF,17:15:00,4500 MANORVIEW RD,ROBBERY - STREET,FIREARM,822,SOUTHWESTERN,Uplands,1,39.28686,-76.69175
8515,NA,12/12/2014,4A,18:05:00,1200 N GAY ST,AGG. ASSAULT,FIREARM,331,EASTERN,Broadway East,1,39.30445,-76.59375
8516,NA,12/12/2014,4C,18:45:00,800 W PATAPSCO AVE,AGG. ASSAULT,OTHER,922,SOUTHERN,Cherry Hill,1,39.2443,-76.63222
8517,NA,12/12/2014,4C,18:45:00,800 W PATAPSCO AVE,AGG. ASSAULT,OTHER,922,SOUTHERN,Cherry Hill,1,39.2443,-76.63222
8518,NA,12/12/2014,4C,18:45:00,800 W PATAPSCO AVE,AGG. ASSAULT,OTHER,922,SOUTHERN,Cherry Hill,1,39.2443,-76.63222
8519,NA,12/12/2014,9S,1818,1200 N GAY ST,SHOOTING,FIREARM,331,EASTERN,Broadway East,1,39.30445,-76.59375
8520,NA,12/12/2014,3AF,19:22:00,3600 BELAIR RD,ROBBERY - STREET,FIREARM,432,NORTHEASTERN,Belair-Edison,1,39.32435,-76.57009
8521,NA,12/12/2014,4D,19:25:00,0 N MORLEY ST,AGG. ASSAULT,HANDS,842,SOUTHWESTERN,Saint Josephs,1,39.28741,-76.67344
8522,NA,12/12/2014,4D,19:30:00,2400 E MADISON ST,AGG. ASSAULT,HANDS,323,EASTERN,Milton-Montford,1,39.29983,-76.5835
8523,NA,12/12/2014,3AK,19:44:00,5400 MORAVIA RD,ROBBERY - STREET,KNIFE,443,NORTHEASTERN,Frankford,1,39.32167,-76.54835
8524,NA,12/12/2014,3AO,19:45:00,200 N EAST AVE,ROBBERY - STREET,OTHER,224,SOUTHEASTERN,Ellwood Park/Monument,1,39.29491,-76.57256
8525,NA,12/12/2014,4A,21:10:00,2900 BAYONNE AVE,AGG. ASSAULT,FIREARM,423,NORTHEASTERN,Hamilton Hills,1,39.35521,-76.56116
8526,NA,12/12/2014,3AF,22:00:00,7000 FIELDCREST RD,ROBBERY - STREET,FIREARM,631,NORTHWESTERN,Fallstaff,1,39.36417,-76.70777
8527,NA,12/12/2014,2A,22:43:11,4100 MARIBAN,RAPE,OTHER,913,SOUTHERN,Brooklyn,1,39.22888,-76.59819
8528,NA,12/12/2014,2A,22:43:11,4100 MARIBAN,RAPE,OTHER,913,SOUTHERN,Brooklyn,1,39.22888,-76.59819
8529,NA,12/12/2014,4B,23:10:00,400 S LEHIGH ST,AGG. ASSAULT,KNIFE,242,SOUTHEASTERN,Greektown,1,39.28788,-76.55814
8530,NA,12/13/2014,4A,11:14:00,3700 BEEHLER AVE,AGG. ASSAULT,FIREARM,614,NORTHWESTERN,Central Park Heights,1,39.34259,-76.6752
8531,NA,12/13/2014,4B,11:30:00,500 N LUZERNE AV,AGG. ASSAULT,KNIFE,221,SOUTHEASTERN,McElderry Park,1,39.29724,-76.58081
8532,NA,12/13/2014,9S,1114,3700 BEEHLER AV,SHOOTING,FIREARM,614,NORTHWESTERN,Central Park Heights,1,39.34259,-76.6752
8533,NA,12/13/2014,4B,12:00:00,1900 BREITWERT AV,AGG. ASSAULT,KNIFE,831,SOUTHWESTERN,Morrell Park,1,39.26827,-76.65009
8534,NA,12/13/2014,3B,0:30:00,400 S WASHINGTON ST,ROBBERY - STREET,,212,SOUTHEASTERN,Upper Fells Point,1,39.28671,-76.58889
8535,NA,12/13/2014,3AK,0:47:00,LOVEGROVE ST,ROBBERY - STREET,KNIFE,514,NORTHERN,Old Goucher,1,39.31432,-76.61599
8536,NA,12/13/2014,3AO,0:47:00,LOVEGROVE ST,ROBBERY - STREET,OTHER,514,NORTHERN,Old Goucher,1,39.31432,-76.61599
8537,NA,12/13/2014,4C,2:45:00,100 S CONKLING ST,AGG. ASSAULT,OTHER,223,SOUTHEASTERN,Baltimore Highlands,1,39.29081,-76.56747
8538,NA,12/13/2014,4B,3:15:00,1600 PENNSYLVANIA AVE,AGG. ASSAULT,KNIFE,123,CENTRAL,Upton,1,39.30338,-76.63441
8539,NA,12/13/2014,3AF,6:25:00,1600 HARTSDALE RD,ROBBERY - STREET,FIREARM,415,NORTHEASTERN,Perring Loch,1,39.35063,-76.58631
8540,NA,12/13/2014,4C,9:30:00,2700 ALLENDALE RD,AGG. ASSAULT,OTHER,641,NORTHWESTERN,Garwyn Oaks,1,39.31848,-76.68056
8541,NA,12/13/2014,4A,13:20:00,1300 BONAPARTE AV,AGG. ASSAULT,FIREARM,342,EASTERN,East Baltimore Midway,1,39.31462,-76.59866
8542,NA,12/13/2014,3BJ,14:05:00,5400 BELAIR RD,ROBBERY - CARJACKING,,426,NORTHEASTERN,Waltherson,1,39.33825,-76.55152
8543,NA,12/13/2014,3AF,16:30:00,1600 W NORTH AV,ROBBERY - STREET,FIREARM,733,WESTERN,Penn North,1,39.31005,-76.6434
8544,NA,12/13/2014,3B,17:58:00,4700 HOMESDALE AV,ROBBERY - STREET,,442,NORTHEASTERN,Parkside,1,39.32177,-76.55431
8545,NA,12/13/2014,9S,1708,1600 W NORTH AV,SHOOTING,FIREARM,733,WESTERN,Penn North,1,39.31005,-76.6434
8546,NA,12/13/2014,4C,18:00:00,2100 WILKENS AVE,AGG. ASSAULT,OTHER,841,SOUTHWESTERN,Carrollton Ridge,1,39.28121,-76.6494
8547,NA,12/13/2014,3AF,19:05:00,4800 TRUESDALE AV,ROBBERY - STREET,FIREARM,443,NORTHEASTERN,Frankford,1,39.3174,-76.54813
8548,NA,12/13/2014,2A,19:08:00,1600 GWYNNS FALLS PW,RAPE,OTHER,732,WESTERN,Parkview/Woodbrook,1,39.31767,-76.64904
8549,NA,12/13/2014,4B,20:18:00,1300 STONEWOOD RD,AGG. ASSAULT,KNIFE,413,NORTHEASTERN,New Northwood,1,39.34903,-76.59588
8550,NA,12/13/2014,4C,22:00:00,800 ARGONNE DR,AGG. ASSAULT,OTHER,542,NORTHERN,Pen Lucy,1,39.33748,-76.60358
8551,NA,12/13/2014,3AK,22:55:00,500 S NEWKIRK ST,ROBBERY - STREET,KNIFE,242,SOUTHEASTERN,Greektown,1,39.28669,-76.55658
8552,NA,12/13/2014,3B,23:05:00,2800 BLK LOVEGROVE,ROBBERY - STREET,,512,NORTHERN,Charles Village,1,39.32213,-76.6165
8553,NA,12/14/2014,3AF,21:50:00,1100 MONTPELIER ST,ROBBERY - STREET,FIREARM,513,NORTHERN,Better Waverly,1,39.32424,-76.60277
8554,NA,12/14/2014,3AF,21:50:00,1100 MONTPELIER ST,ROBBERY - STREET,FIREARM,513,NORTHERN,Better Waverly,1,39.32424,-76.60277
8555,NA,12/14/2014,3AK,22:49:00,400 E LAFAYETTE AV,ROBBERY - STREET,KNIFE,311,EASTERN,Greenmount West,1,39.31005,-76.61074
8556,NA,12/14/2014,3D,23:45:00,700 N KENWOOD AV,ROBBERY - COMMERCIAL,,323,EASTERN,Madison-Eastend,1,39.29917,-76.57811
8557,NA,12/14/2014,3CF,0:10:00,300 NORTHFIELD PL,ROBBERY - COMMERCIAL,FIREARM,541,NORTHERN,Keswick,1,39.34269,-76.62835
