,ReferenceID,Block,Lot,BuildingAddress,NoticeDate,Neighborhood,PoliceDistrict,CouncilDistrict,lat,long,counter
16274,7027C011 031812,7027C,11,36 W TALBOTT ST,3/18/2012,BROOKLYN,SOUTHERN,10,39.23674328,-76.61252158,1
16275,7027C021 052815,7027C,21,56 W TALBOTT ST,5/28/2015,BROOKLYN,SOUTHERN,10,39.23696943,-76.61326074,1
16276,7027D042 022616,7027D,42,3810 LEADENHALL ST,2/26/2016,BROOKLYN,SOUTHERN,10,39.23646431,-76.61399387,1
16277,7027G028 100715,7027G,28,9 W TALBOTT ST,10/7/2015,BROOKLYN,SOUTHERN,10,39.23611797,-76.61164962,1
16278,7027J001 090612,7027J,1,7 BRISTOL AVE,9/6/2012,BROOKLYN,SOUTHERN,10,39.2351399,-76.61247334,1
16279,7037 016 091312,7037,16,3434 2ND ST,9/13/2012,FAIRFIELD AREA,SOUTHERN,10,39.2411939,-76.60738026,1
16280,7040 004 072009,7040,4,332 MAUDE AVE,7/20/2009,BROOKLYN,SOUTHERN,10,39.23982699,-76.6045441,1
16281,7040 012 081115,7040,12,228 MAUDE AVE,8/11/2015,BROOKLYN,SOUTHERN,10,39.23987722,-76.60507532,1
16282,7053A001 022616,7053A,1,3405 4TH ST,2/26/2016,BROOKLYN,SOUTHERN,10,39.24014059,-76.60361088,1
16283,7053B005 120313,7053B,5,414 MAUDE AVE,12/3/2013,BROOKLYN,SOUTHERN,10,39.23941858,-76.60360723,1
16284,7055 006 080311,7055,6,510 BALTIC AVE,8/3/2011,BROOKLYN,SOUTHERN,10,39.24017514,-76.60156678,1
16285,7056 005A 012513,7056,005A,520 MAUDE AVE,1/25/2013,BROOKLYN,SOUTHERN,10,39.23894509,-76.60207273,1
16286,7183 010 030116,7183,10,5021 PENNINGTON AVE,3/1/2016,CURTIS BAY,SOUTHERN,10,39.2206412,-76.58776197,1
16287,7138 001 111815,7138,1,4105 TOWNSEND AVE,11/18/2015,BROOKLYN,SOUTHERN,10,39.2285396,-76.60216751,1
16288,7139 028 041614,7139,28,3731 SAINT VICTOR ST,4/16/2014,BROOKLYN,SOUTHERN,10,39.23284718,-76.59718814,1
16289,7139 035 022616,7139,35,3745 SAINT VICTOR ST,2/26/2016,BROOKLYN,SOUTHERN,10,39.23256394,-76.59733655,1
16290,7139A032 100711,7139A,32,3826 10TH ST,10/7/2011,BROOKLYN,SOUTHERN,10,39.23171618,-76.5974135,1
16291,7165A005 081005,7165A,5,1019 CHURCH ST,8/10/2005,CURTIS BAY,SOUTHERN,10,39.22165003,-76.59652788,1
16292,7165A054 102512,7165A,54,1209 CHURCH ST,10/25/2012,CURTIS BAY,SOUTHERN,10,39.2224502,-76.59374582,1
16293,7187 003 102015,7187,3,1333 CHURCH ST,10/20/2015,CURTIS BAY,SOUTHERN,10,39.22255208,-76.59199752,1
16294,7065 031 022508,7065,31,601 CHART AVE,2/25/2008,BROOKLYN,SOUTHERN,10,39.23770241,-76.6014511,1
16295,7066 028 112015,7066,28,529 MAUDE AVE,11/20/2015,BROOKLYN,SOUTHERN,10,39.23828585,-76.6019877,1
16296,7067 024 050411,7067,24,421 MAUDE AVE,5/4/2011,BROOKLYN,SOUTHERN,10,39.23874932,-76.60321432,1
16297,7068A054 052705,7068A,54,3549 HORTON AVE,5/27/2005,BROOKLYN,SOUTHERN,10,39.23835289,-76.60554755,1
16298,7068B019 103113,7068B,19,3522 4TH ST,10/31/2013,BROOKLYN,SOUTHERN,10,39.23886079,-76.60489948,1
16299,7068B022C 110915,7068B,022C,3510 4TH ST,11/9/2015,BROOKLYN,SOUTHERN,10,39.23907482,-76.60479055,1
16300,7068B042 052214,7068B,42,3505 HORTON AVE,5/22/2014,BROOKLYN,SOUTHERN,10,39.23927894,-76.60507071,1
16301,7075 034A 041614,7075,034A,3540 5TH ST,4/16/2014,BROOKLYN,SOUTHERN,10,39.23757072,-76.60373415,1
16302,7075 048 101014,7075,48,3547 4TH ST,10/10/2014,BROOKLYN,SOUTHERN,10,39.23800463,-76.60460557,1
16303,7075 053 082808,7075,53,3561 4TH ST,8/28/2008,BROOKLYN,SOUTHERN,10,39.23772806,-76.60486542,1
16304,7076 002 102505,7076,2,506 E PATAPSCO AVE,10/25/2005,BROOKLYN,SOUTHERN,10,39.236925,-76.60344004,1
16305,7077 025 071106,7077,25,600 E PATAPSCO AVE,7/11/2006,BROOKLYN,SOUTHERN,10,39.23648032,-76.60201489,1
16306,7077 026 070215,7077,26,606 E PATAPSCO AVE,7/2/2015,BROOKLYN,SOUTHERN,10,39.23650345,-76.60176386,1
16307,7080 027 120808,7080,27,3622 2ND ST,12/8/2008,BROOKLYN,SOUTHERN,10,39.23734858,-76.60925528,1
16308,7083 032 122315,7083,32,3613 4TH ST,12/23/2015,BROOKLYN,SOUTHERN,10,39.23670546,-76.60545955,1
16309,7085 014 013114,7085,14,3614 7TH ST,1/31/2014,BROOKLYN,SOUTHERN,10,39.23502291,-76.60144916,1
16310,7087 012A 100209,7087,012A,825 E PATAPSCO AVE,10/2/2009,BROOKLYN,SOUTHERN,10,39.23476999,-76.59822892,1
16311,7087 015 102612,7087,15,833 E PATAPSCO AVE,10/26/2012,BROOKLYN,SOUTHERN,10,39.2347026,-76.59801209,1
16312,7087 016B 032312,7087,016B,3603 BROOKLYN AVE,3/23/2012,BROOKLYN,SOUTHERN,10,39.23505295,-76.59916316,1
16313,7087 016E 120815,7087,016E,3609 BROOKLYN AVE,12/8/2015,BROOKLYN,SOUTHERN,10,39.23486164,-76.59926001,1
16314,7095A031 072412,7095A,31,3829 BROOKLYN AVE,7/24/2012,BROOKLYN,SOUTHERN,10,39.23308681,-76.60150746,1
16315,7095A038 031815,7095A,38,3843 BROOKLYN AVE,3/18/2015,BROOKLYN,SOUTHERN,10,39.23282334,-76.60180012,1
16316,7095A050 052405,7095A,50,3919 BROOKLYN AVE,5/24/2005,BROOKLYN,SOUTHERN,10,39.23206484,-76.60207178,1
16317,7095A066 111815,7095A,66,3951 BROOKLYN AVE,11/18/2015,BROOKLYN,SOUTHERN,10,39.23121169,-76.6021721,1
16318,7095A136 031610,7095A,136,4008 8TH ST,3/16/2010,BROOKLYN,SOUTHERN,10,39.2314633,-76.60172383,1
16319,7095A137 021307,7095A,137,4010 8TH ST,2/13/2007,BROOKLYN,SOUTHERN,10,39.23141974,-76.60172859,1
16320,7095A138 121313,7095A,138,4012 8TH ST,12/13/2013,BROOKLYN,SOUTHERN,10,39.23137593,-76.60173307,1
16321,7095A149 070115,7095A,149,4102 8TH ST,7/1/2015,BROOKLYN,SOUTHERN,10,39.23083183,-76.60181474,1
16322,7095A150 120915,7095A,150,4104 8TH ST,12/9/2015,BROOKLYN,SOUTHERN,10,39.23078841,-76.60182716,1
16323,7095A151 120915,7095A,151,4106 8TH ST,12/9/2015,BROOKLYN,SOUTHERN,10,39.23074488,-76.60183975,1
16324,7095A152 082213,7095A,152,4108 8TH ST,8/22/2013,BROOKLYN,SOUTHERN,10,39.23070148,-76.60185233,1
16325,7096 010 051514,7096,10,829 PONTIAC AVE,5/15/2014,BROOKLYN,SOUTHERN,10,39.23388201,-76.59896171,1
16326,7096 011 050715,7096,11,833 PONTIAC AVE,5/7/2015,BROOKLYN,SOUTHERN,10,39.23384982,-76.59885659,1
16327,7096 032E 060911,7096,032E,3708 9TH ST,6/9/2011,BROOKLYN,SOUTHERN,10,39.23341356,-76.59875741,1
16328,7096 038 022015,7096,38,3705 8TH ST,2/20/2015,BROOKLYN,SOUTHERN,10,39.23385525,-76.59973378,1
16329,7096 041 051812,7096,41,3709 8TH ST,5/18/2012,BROOKLYN,SOUTHERN,10,39.23372761,-76.59980161,1
16330,7097 016 040915,7097,16,912 WASHBURN AVE,4/9/2015,BROOKLYN,SOUTHERN,10,39.232973,-76.59802656,1
16331,7100 019 022015,7100,19,337 WASHBURN AVE,2/20/2015,BROOKLYN,SOUTHERN,10,39.23496399,-76.60681589,1
16332,7105 019 100215,7105,19,804 E JEFFREY ST,10/2/2015,BROOKLYN,SOUTHERN,10,39.23253032,-76.60032558,1
16333,7105 041 081208,7105,41,3817 8TH ST,8/12/2008,BROOKLYN,SOUTHERN,10,39.23289613,-76.60049241,1
16334,7105 044 081115,7105,44,3823 8TH ST,8/11/2015,BROOKLYN,SOUTHERN,10,39.23276799,-76.60064242,1
16335,7105 045 121115,7105,45,3825 8TH ST,12/11/2015,BROOKLYN,SOUTHERN,10,39.232734,-76.60068048,1
16336,7105 047 081115,7105,47,3829 8TH ST,8/11/2015,BROOKLYN,SOUTHERN,10,39.23266761,-76.60075484,1
16337,7105 049 110714,7105,49,3833 8TH ST,11/7/2014,BROOKLYN,SOUTHERN,10,39.23260266,-76.60083096,1
16338,7116 001 022406,7116,1,801 E JEFFREY ST,2/24/2006,BROOKLYN,SOUTHERN,10,39.23222458,-76.60083371,1
16339,7116 008 022616,7116,8,815 E JEFFREY ST,2/26/2016,BROOKLYN,SOUTHERN,10,39.2321213,-76.60038347,1
16340,7116 017 102207,7116,17,833 E JEFFREY ST,10/22/2007,BROOKLYN,SOUTHERN,10,39.23193372,-76.59977052,1
16341,7116 020 020411,7116,20,839 E JEFFREY ST,2/4/2011,BROOKLYN,SOUTHERN,10,39.23187826,-76.59959124,1
16342,7116 031 112013,7116,31,3911 8TH ST,11/20/2013,BROOKLYN,SOUTHERN,10,39.23209584,-76.60113508,1
16343,7116 046 080105,7116,46,816 JACK ST,8/1/2005,BROOKLYN,SOUTHERN,10,39.23176492,-76.60034534,1
16344,7116 051 121313,7116,51,826 JACK ST,12/13/2013,BROOKLYN,SOUTHERN,10,39.23165142,-76.59997613,1
16345,7116 055 060205,7116,55,834 JACK ST,6/2/2005,BROOKLYN,SOUTHERN,10,39.23157852,-76.59973894,1
16346,7117 015 072514,7117,15,910 JACK ST,7/25/2014,BROOKLYN,SOUTHERN,10,39.23136143,-76.59902751,1
16347,7118 009 092608,7118,9,917 JACK ST,9/26/2008,BROOKLYN,SOUTHERN,10,39.2309379,-76.59904137,1
16348,7118 017 072811,7118,17,910 STOLL ST,7/28/2011,BROOKLYN,SOUTHERN,10,39.23071776,-76.59935653,1
16349,7118 019 060105,7118,19,914 STOLL ST,6/1/2005,BROOKLYN,SOUTHERN,10,39.23068124,-76.59923845,1
16350,7118 020 120908,7118,20,916 STOLL ST,12/9/2008,BROOKLYN,SOUTHERN,10,39.23066321,-76.59918016,1
16351,7118 023 032409,7118,23,901 STOLL ST,3/24/2009,BROOKLYN,SOUTHERN,10,39.23044262,-76.59986376,1
16352,7118 025 030305,7118,25,905 STOLL ST,3/3/2005,BROOKLYN,SOUTHERN,10,39.23040003,-76.59972602,1
16353,7118 026 082506,7118,26,907 STOLL ST,8/25/2006,BROOKLYN,SOUTHERN,10,39.23038171,-76.59966681,1
16354,7118 027 080311,7118,27,909 STOLL ST,8/3/2011,BROOKLYN,SOUTHERN,10,39.23036276,-76.59960551,1
16355,7119 005 071213,7119,5,4009 8TH ST,7/12/2013,BROOKLYN,SOUTHERN,10,39.23141965,-76.60120075,1
16356,7119 018 051311,7119,18,801 STOLL ST,5/13/2011,BROOKLYN,SOUTHERN,10,39.23081062,-76.60100151,1
16357,7267 009 010212,7267,9,3708 PENNINGTON AVE,1/2/2012,CURTIS BAY,SOUTHERN,10,39.23108851,-76.58925273,1
16358,7268 006 080310,7268,6,3623 FAIRHAVEN AVE,8/3/2010,CURTIS BAY,SOUTHERN,10,39.23156102,-76.59032584,1
16359,7271 007 042710,7271,7,1327 E PATAPSCO AVE,4/27/2010,CURTIS BAY,SOUTHERN,10,39.23269933,-76.5914416,1
16360,7271 030 092912,7271,30,1326 CAMBRIA ST,9/29/2012,CURTIS BAY,SOUTHERN,10,39.23246901,-76.59146035,1
16361,7271 032 062509,7271,32,1322 CAMBRIA ST,6/25/2009,CURTIS BAY,SOUTHERN,10,39.23250398,-76.591576,1
16362,7273 009 092415,7273,9,3605 WEST BAY AVE,9/24/2015,CURTIS BAY,SOUTHERN,10,39.23326613,-76.59414111,1
16363,7274 014 042415,7274,14,916 FREEMAN ST,4/24/2015,FAIRFIELD AREA,SOUTHERN,10,39.23539531,-76.5964381,1
16364,7419C007 111413,7419C,7,2019 ANNAPOLIS ROAD,11/14/2013,WESTPORT,SOUTHERN,10,39.26650086,-76.63151554,1
16365,7419C010 102210,7419C,10,2025 ANNAPOLIS ROAD,10/22/2010,WESTPORT,SOUTHERN,10,39.2663839,-76.63158564,1
16366,7419D020 040307,7419D,20,2114 SIDNEY AVE,4/3/2007,WESTPORT,SOUTHERN,10,39.26449722,-76.6323663,1
16367,7419D023 081210,7419D,23,2120 SIDNEY AVE,8/12/2010,WESTPORT,SOUTHERN,10,39.2643859,-76.63243439,1
16368,7419D025 121615,7419D,25,2101 SIDNEY AVE,12/16/2015,WESTPORT,SOUTHERN,10,39.26458116,-76.63174054,1
